Gender,Gender Code,Single-Year Ages,Single-Year Ages Code,Cause of death,Cause of death Code,Race,Race Code,Place of Death,Place of Death Code,Deaths,Population,Crude Rate
Male,M,37 years,37,Discharge from other and unspecified firearms,W34,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,38 years,38,Handgun discharge,W32,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,38 years,38,Handgun discharge,W32,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,38 years,38,Discharge from other and unspecified firearms,W34,Black or African American,2054-5,Hospice facility,5,1,Not Applicable,Not Applicable
Male,M,38 years,38,Discharge from other and unspecified firearms,W34,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,39 years,39,"Rifle, shotgun and larger firearm discharge",W33,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,39 years,39,Discharge from other and unspecified firearms,W34,Black or African American,2054-5,Other,7,1,Not Applicable,Not Applicable
Male,M,39 years,39,Discharge from other and unspecified firearms,W34,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,39 years,39,Discharge from other and unspecified firearms,W34,White,2106-3,Medical Facility - Dead on Arrival,3,1,Not Applicable,Not Applicable
Male,M,40 years,40,Handgun discharge,W32,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,40 years,40,Discharge from other and unspecified firearms,W34,Black or African American,2054-5,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,40 years,40,Discharge from other and unspecified firearms,W34,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,40 years,40,Discharge from other and unspecified firearms,W34,Black or African American,2054-5,Other,7,1,Not Applicable,Not Applicable
Male,M,40 years,40,Discharge from other and unspecified firearms,W34,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,40 years,40,Discharge from other and unspecified firearms,W34,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,41 years,41,Discharge from other and unspecified firearms,W34,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,42 years,42,Discharge from other and unspecified firearms,W34,Black or African American,2054-5,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,42 years,42,Discharge from other and unspecified firearms,W34,Black or African American,2054-5,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,42 years,42,Discharge from other and unspecified firearms,W34,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,43 years,43,Handgun discharge,W32,Black or African American,2054-5,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,43 years,43,Discharge from other and unspecified firearms,W34,Black or African American,2054-5,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,43 years,43,Discharge from other and unspecified firearms,W34,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,44 years,44,Handgun discharge,W32,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,44 years,44,"Rifle, shotgun and larger firearm discharge",W33,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,44 years,44,"Rifle, shotgun and larger firearm discharge",W33,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,44 years,44,Discharge from other and unspecified firearms,W34,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,44 years,44,Discharge from other and unspecified firearms,W34,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,45 years,45,"Rifle, shotgun and larger firearm discharge",W33,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,45 years,45,"Rifle, shotgun and larger firearm discharge",W33,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,45 years,45,Discharge from other and unspecified firearms,W34,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,45 years,45,Discharge from other and unspecified firearms,W34,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,46 years,46,Discharge from other and unspecified firearms,W34,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,46 years,46,Discharge from other and unspecified firearms,W34,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,47 years,47,Discharge from other and unspecified firearms,W34,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,47 years,47,Discharge from other and unspecified firearms,W34,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,48 years,48,Handgun discharge,W32,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,48 years,48,Discharge from other and unspecified firearms,W34,Black or African American,2054-5,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,48 years,48,Discharge from other and unspecified firearms,W34,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,48 years,48,Discharge from other and unspecified firearms,W34,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,49 years,49,Handgun discharge,W32,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,49 years,49,Discharge from other and unspecified firearms,W34,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,49 years,49,Discharge from other and unspecified firearms,W34,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,50 years,50,Discharge from other and unspecified firearms,W34,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,51 years,51,Discharge from other and unspecified firearms,W34,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,52 years,52,Discharge from other and unspecified firearms,W34,Black or African American,2054-5,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,52 years,52,Discharge from other and unspecified firearms,W34,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,53 years,53,"Rifle, shotgun and larger firearm discharge",W33,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,53 years,53,Discharge from other and unspecified firearms,W34,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,53 years,53,Discharge from other and unspecified firearms,W34,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,54 years,54,"Rifle, shotgun and larger firearm discharge",W33,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,54 years,54,Discharge from other and unspecified firearms,W34,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,55 years,55,Handgun discharge,W32,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,55 years,55,Handgun discharge,W32,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,55 years,55,Handgun discharge,W32,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,55 years,55,Discharge from other and unspecified firearms,W34,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,56 years,56,Handgun discharge,W32,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,56 years,56,"Rifle, shotgun and larger firearm discharge",W33,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,56 years,56,Discharge from other and unspecified firearms,W34,Asian or Pacific Islander,A-PI,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,56 years,56,Discharge from other and unspecified firearms,W34,Black or African American,2054-5,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,56 years,56,Discharge from other and unspecified firearms,W34,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,57 years,57,Handgun discharge,W32,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,57 years,57,Discharge from other and unspecified firearms,W34,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,57 years,57,Discharge from other and unspecified firearms,W34,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,57 years,57,Discharge from other and unspecified firearms,W34,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,58 years,58,"Rifle, shotgun and larger firearm discharge",W33,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,58 years,58,Discharge from other and unspecified firearms,W34,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,58 years,58,Discharge from other and unspecified firearms,W34,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,59 years,59,Handgun discharge,W32,Black or African American,2054-5,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,59 years,59,"Rifle, shotgun and larger firearm discharge",W33,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,59 years,59,Discharge from other and unspecified firearms,W34,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,59 years,59,Discharge from other and unspecified firearms,W34,Black or African American,2054-5,Other,7,1,Not Applicable,Not Applicable
Male,M,59 years,59,Discharge from other and unspecified firearms,W34,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,60 years,60,Handgun discharge,W32,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,60 years,60,Discharge from other and unspecified firearms,W34,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,60 years,60,Discharge from other and unspecified firearms,W34,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,61 years,61,Handgun discharge,W32,Black or African American,2054-5,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,61 years,61,Discharge from other and unspecified firearms,W34,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,62 years,62,"Rifle, shotgun and larger firearm discharge",W33,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,63 years,63,Discharge from other and unspecified firearms,W34,Black or African American,2054-5,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,63 years,63,Discharge from other and unspecified firearms,W34,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,65 years,65,Handgun discharge,W32,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,65 years,65,Handgun discharge,W32,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,65 years,65,"Rifle, shotgun and larger firearm discharge",W33,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,65 years,65,Discharge from other and unspecified firearms,W34,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,65 years,65,Discharge from other and unspecified firearms,W34,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,66 years,66,Handgun discharge,W32,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,66 years,66,Discharge from other and unspecified firearms,W34,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,66 years,66,Discharge from other and unspecified firearms,W34,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,67 years,67,Handgun discharge,W32,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,67 years,67,"Rifle, shotgun and larger firearm discharge",W33,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,67 years,67,Discharge from other and unspecified firearms,W34,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,68 years,68,Discharge from other and unspecified firearms,W34,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,68 years,68,Discharge from other and unspecified firearms,W34,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,68 years,68,Discharge from other and unspecified firearms,W34,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,69 years,69,Handgun discharge,W32,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,69 years,69,Discharge from other and unspecified firearms,W34,White,2106-3,Nursing home/long term care,6,1,Not Applicable,Not Applicable
Male,M,70 years,70,"Rifle, shotgun and larger firearm discharge",W33,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,70 years,70,Discharge from other and unspecified firearms,W34,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,71 years,71,Handgun discharge,W32,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,72 years,72,Discharge from other and unspecified firearms,W34,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,73 years,73,Discharge from other and unspecified firearms,W34,Black or African American,2054-5,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,73 years,73,Discharge from other and unspecified firearms,W34,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,73 years,73,Discharge from other and unspecified firearms,W34,White,2106-3,Decedent's home,4,1,Not Applicable,Not Applicable
Male,M,74 years,74,Handgun discharge,W32,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,74 years,74,Discharge from other and unspecified firearms,W34,White,2106-3,Medical Facility - Outpatient or ER,2,1,Not Applicable,Not Applicable
Male,M,74 years,74,Discharge from other and unspecified firearms,W34,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,77 years,77,"Rifle, shotgun and larger firearm discharge",W33,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
Male,M,77 years,77,Discharge from other and unspecified firearms,W34,White,2106-3,Other,7,1,Not Applicable,Not Applicable
Male,M,78 years,78,Handgun discharge,W32,White,2106-3,Medical Facility - Inpatient,1,1,Not Applicable,Not Applicable
